marker_rank,gene,combined_score,expression,specificity,log2_fc_vs_others,z_score,gini_specificity,pct_total_expression,rank_among_types,is_top_expressed,max_other_expression,mean_other_expression
161,PRELID2,0.00095109385,0.001002428,1.5825833,2.8082237,2.1865246,0.6598466960386502,50.015076,1,1,0.00063341233,0.00014311771
162,SGCD,0.0009394605,0.002407502,0.47730884,0.9490184,0.6437576,0.5021804908856254,21.617447,2,0,0.005043908,0.0012470492
163,LDLRAD3,0.00093821913,0.001478275,0.8864025,0.499611,0.58708143,0.2152317991927964,16.803667,3,0,0.0016677242,0.0010455801
164,APLP1,0.00093024946,0.0015054281,0.8550844,1.5181669,1.2081081,0.49770406867383066,29.036808,2,0,0.0017605607,0.0005255889
165,NT5DC1,0.0009223496,0.0014844376,0.861432,1.0395118,1.1959549,0.3381015971481287,22.699188,2,0,0.0017232207,0.0007221671
166,KLHL4,0.000914201,0.0013235634,0.9951354,2.351443,1.6907011,0.5951664154376397,42.164753,2,0,0.0013300333,0.0002593521
167,TRIM59,0.0009106796,0.0012125316,1.1192375,2.6992269,1.8519454,0.7155390720530179,48.12717,1,1,0.0010833549,0.00018670014
168,RAD51B,0.0009076024,0.002041927,0.55968404,0.36040172,0.3634406,0.2697208766386564,15.497549,3,0,0.003648357,0.0015905543
169,CRYAB,0.00087833364,0.0011771217,1.1089088,2.7499478,1.8461959,0.7228049378733354,49.005352,1,1,0.0010615134,0.00017498642
170,FNBP1,0.0008696271,0.002174771,0.49163172,0.073212095,0.07160837,0.2221904800342904,13.065685,4,0,0.0044235773,0.002067162
171,ELF2,0.0008683113,0.0013037892,0.9464176,0.5942937,1.1117944,0.15351299041665112,17.741253,3,0,0.0013776044,0.00086358906
172,RASGRP3,0.00086564076,0.0010396737,1.2993078,2.7357745,2.0061147,0.6901339988645059,48.75987,1,1,0.0008001749,0.00015607978
173,SEC14L5,0.0008583532,0.0010303969,1.3002819,3.0628684,2.0116878,0.7504565769100249,54.41619,1,1,0.0007924411,0.00012330734
174,GLTP,0.00085156615,0.0009463868,1.4591303,2.1415706,2.1064272,0.5107950476112433,38.66333,1,1,0.0006485964,0.00021448235
175,FAM124A,0.0008482236,0.0011609347,1.076406,2.148094,1.7212683,0.6212391288928645,38.770615,1,1,0.0010785285,0.00026191896
176,LINC01445,0.00084754435,0.00064809143,2.69786,3.9571707,2.4727936,0.7741774542705813,68.93309,1,1,0.00024022417,4.1726144e-05
177,GAB2,0.0008464257,0.0022700024,0.45190188,0.48753783,0.39137265,0.32610311963490163,16.687002,3,0,0.0050232196,0.0016190594
178,SH3TC2,0.000832233,0.0010138082,1.2725394,3.0937147,1.9908895,0.7571254761800681,54.946022,1,1,0.00079668104,0.00011875572
179,TLE4,0.0008320239,0.0012285566,0.96843123,0.6908462,1.0315118,0.23438498221735068,18.739113,2,0,0.0012686048,0.00076107896
180,EYA4,0.000828529,0.00082856615,1.7181599,2.974012,2.1994083,0.7100388810779905,52.88475,1,1,0.0004822403,0.00010545327
181,RFTN2,0.00080657215,0.0014216175,0.7636091,1.049939,0.8959252,0.38299383108094937,22.82626,3,0,0.0018617082,0.0006866249
182,CPQ,0.00080503174,0.0014283373,0.757012,0.545734,0.71843326,0.2551380325342153,17.255362,2,0,0.0018868091,0.0009784722
183,TPD52,0.0008037306,0.00096687855,1.2962176,1.8047175,1.8007827,0.5124223192603738,33.292725,1,1,0.0007459229,0.00027675644
184,DLC1,0.0008027352,0.0063293604,0.13522087,-0.2995984,-0.085514545,0.6623551540460965,10.399755,2,0,0.046807572,0.007790188
185,NDE1,0.0007967554,0.000913027,1.393251,1.8629353,1.857433,0.5032081541513682,34.194885,1,1,0.0006553212,0.000251006
186,KCNH8,0.0007916893,0.00227007,0.41729635,0.90107596,0.49431583,0.5102967811725345,21.059677,3,0,0.005439947,0.0012155933
187,ARAP2,0.0007906118,0.0022911725,0.4120868,0.099005185,0.08137663,0.30346519250782783,13.2701025,3,0,0.005559927,0.0021392142
