marker_rank,gene,combined_score,expression,specificity,log2_fc_vs_others,z_score,gini_specificity,pct_total_expression,rank_among_types,is_top_expressed,max_other_expression,mean_other_expression
178,SLC1A2,0.0006288163,0.0028000863,0.25178474,0.41929415,0.17263757,0.5430076007593552,16.039696,3,0,0.011120953,0.0020938776
179,GPM6B,0.00061484886,0.0022335518,0.31689745,-0.14229287,-0.0783945,0.35964325871687564,11.4605255,4,0,0.007048185,0.0024650767
180,PLPP3,0.00060403295,0.001287178,0.5988253,1.6733191,1.0535947,0.5921570158325826,31.301666,2,0,0.002149505,0.00040357042
181,ITPR2,0.0006027437,0.0031798168,0.20870914,-0.114975825,-0.05059206,0.48386786136149146,11.654063,2,0,0.015235637,0.0034436046
182,MT3,0.0005935796,0.0007541226,1.197044,2.0145102,1.8612874,0.547191374746083,36.596703,1,1,0.0006299873,0.0001866439
183,GLDC,0.0005878801,0.00039887952,3.3659186,3.961798,2.5172453,0.7698529765936597,69.00177,1,1,0.0001185053,2.559883e-05
184,KCNJ16,0.0005827125,0.0004347243,2.8206422,4.2882876,2.4819996,0.8083737456543569,73.62383,1,1,0.00015412235,2.2248913e-05
185,MIR9-3HG,0.0005731794,0.000832507,0.9907233,2.4085875,1.7013803,0.5995247608311295,43.13356,2,0,0.0008403021,0.00015679441
186,USP54,0.00056858413,0.001239286,0.5821738,0.6473188,0.46853343,0.40639079361373703,18.28401,3,0,0.0021287217,0.0007912417
187,ADGRG1,0.00056702056,0.0007316764,1.1705071,1.8461165,1.5962842,0.5728208924276037,33.93305,1,1,0.0006250934,0.00020350845
188,CD81,0.00056507695,0.0008617781,0.9265108,0.71352446,1.2676746,0.1961165704361719,18.979654,2,0,0.0009301327,0.00052553683
189,RPS6KA2,0.0005604348,0.0019217028,0.33861363,0.20894726,0.1304986,0.38610870133684116,14.171977,3,0,0.005675208,0.0016625964
190,SYT17,0.0005587206,0.00088499364,0.8801043,1.5527031,1.2263426,0.512616807588967,29.53254,2,0,0.0010055553,0.00030166845
191,PDE7B,0.0005584041,0.0027478635,0.22533454,0.1995106,0.08079878,0.6039105967170407,14.092602,2,0,0.012194595,0.0023929658
192,ADD3-AS1,0.0005558714,0.0007195311,1.1652735,2.3772397,1.8894459,0.6251493275884934,42.601402,1,1,0.00061747816,0.00013849333
