marker_rank,gene,combined_score,expression,specificity,log2_fc_vs_others,z_score,gini_specificity,pct_total_expression,rank_among_types,is_top_expressed,max_other_expression,mean_other_expression
60,RPS19,0.007640151,0.003442396,8.202069,4.0790014,2.6323519,0.6623274535157415,70.71202,1,1,0.00041969836,0.00020368492
61,ANKRD44,0.0072909854,0.008086278,1.4636626,2.3228495,2.160055,0.5057840387702492,41.682194,1,1,0.005524687,0.0016162229
62,AKAP13,0.0072857514,0.005876463,2.4549885,2.7902133,2.4189365,0.5891360271478219,49.70297,1,1,0.0023936825,0.0008495286
63,FOSL2,0.007269984,0.001806507,54.942936,8.347099,2.6453388,0.8686185116410436,97.89561,1,1,3.2879598e-05,5.547593e-06
64,STYK1,0.0071976427,0.0012428154,326.4716,11.157941,2.6457386,0.8742366682733538,99.69463,1,1,3.8067103e-06,5.4381576e-07
65,CYTIP,0.00710359,0.0027155802,12.679038,6.467532,2.6375508,0.8566214283278679,92.66983,1,1,0.00021417862,3.0685984e-05
66,RPS28,0.0069772936,0.0036377178,5.8076124,3.488596,2.6202166,0.5831476326146332,61.59045,1,1,0.0006263705,0.00032408343
67,CD7,0.0068997466,0.0018916968,37.37418,8.031308,2.6448164,0.8684852525327507,97.39409,1,1,5.0614974e-05,7.2307107e-06
68,TESPA1,0.0068644662,0.00044820143,4482014.5,22.095716,2.6457496,0.875,99.999985,1,1,0.0,0.0
69,PITPNC1,0.0067969975,0.012685294,0.70884395,1.3680383,1.0306088,0.5144853157447058,26.940208,2,0,0.01789575,0.0049145073
70,IL2RB,0.006709306,0.001256325,207.60075,9.935466,2.6457183,0.872647088872317,99.29025,1,1,6.05154e-06,1.2829067e-06
71,PYHIN1,0.006632709,0.0013466745,136.7238,8.887205,2.6456668,0.8689901029192069,98.54321,1,1,9.849498e-06,2.844017e-06
72,GBP2,0.006534345,0.0011077918,363.50186,10.839313,2.6457405,0.8737823551087098,99.61944,1,1,3.0474546e-06,6.0454414e-07
73,SRGN,0.006530805,0.0023984488,14.224848,6.624039,2.639259,0.8582777468898306,93.37348,1,1,0.0001686097,2.4316114e-05
74,HLA-B,0.0065142694,0.003016197,7.669079,5.023411,2.6250942,0.7982456207760023,82.28904,1,1,0.00039329316,9.273888e-05
75,DUSP2,0.0064167874,0.0017865463,35.296726,7.6205206,2.644739,0.8644442045683625,96.56514,1,1,5.0614974e-05,9.078295e-06
76,CARD11,0.00621034,0.004466032,3.017148,4.365164,2.5023284,0.8095238825788755,74.64545,1,1,0.0014802164,0.00021670875
77,TNFAIP3,0.006190264,0.0014698489,66.45744,8.108419,2.6454237,0.8659416161637628,97.52636,1,1,2.2117045e-05,5.3258286e-06
78,WIPF1,0.006113844,0.004364837,3.0580556,2.6189852,2.520305,0.492686184701433,46.740433,1,1,0.0014273241,0.0007105177
79,RPL13,0.006083196,0.0041477545,3.3345766,3.3817403,2.5509467,0.6264796078021513,59.823917,1,1,0.0012438623,0.0003979309
80,HLA-C,0.0060631842,0.002656388,8.801073,4.7319627,2.621495,0.7753868643467021,79.150764,1,1,0.00030182538,9.9960496e-05
81,TENT5C,0.0060220445,0.0010998454,237.73532,10.70038,2.6457279,0.8739528657531763,99.58113,1,1,4.626244e-06,6.60892e-07
82,GIMAP5,0.006012363,0.0010370091,328.57108,10.719412,2.6457384,0.8736908045005105,99.5866,1,1,3.1560178e-06,6.149611e-07
83,CRTAM,0.005936733,0.0011352078,185.72636,9.834628,2.6457117,0.8725321410418947,99.23926,1,1,6.11216e-06,1.2431468e-06
84,SYNE2,0.005925931,0.004794837,2.441469,3.7636378,2.4393082,0.7480899573787914,65.98992,1,1,0.0019639148,0.0003530253
85,TMEM71,0.0057856087,0.00094263203,461.9952,11.120036,2.645744,0.8739722309252389,99.68653,1,1,2.0402501e-06,4.2342393e-07
86,TRG-AS1,0.005774992,0.0025497132,8.630713,5.8897223,2.628039,0.848109520808062,89.44039,1,1,0.00029542315,4.3003845e-05
87,BCL2,0.005753474,0.0053859013,1.9102738,1.929211,2.1408381,0.4533237117261901,35.23597,1,1,0.0028194394,0.0014141907
88,PIK3R1,0.0056578163,0.0057660677,1.6677252,1.9776387,2.2930105,0.3940303629989248,36.005733,1,1,0.0034574447,0.0014640338
89,TMC8,0.0055862335,0.0014059473,52.15904,7.058781,2.6451542,0.8489412480929042,95.01154,1,1,2.6954907e-05,1.0545328e-05
90,IKZF2,0.0055545606,0.0036315515,3.6159987,2.6280477,2.5493443,0.4769417452375069,46.896847,1,1,0.001004301,0.00058745
91,RPL41,0.005306113,0.0030582293,4.669086,3.567962,2.599784,0.624892477726694,62.88328,1,1,0.0006549952,0.0002578733
92,PLAC8,0.005271812,0.0019644522,13.6377535,6.2195234,2.639115,0.8454844009065945,91.41301,1,1,0.00014404504,2.6361895e-05
93,CNN2,0.0051795505,0.0013248995,48.868595,8.116777,2.6452246,0.867550736869344,97.540306,1,1,2.7111371e-05,4.772879e-06
94,IRF1,0.00517272,0.0014862407,31.472887,6.4803643,2.6443758,0.8370798212430395,92.73004,1,1,4.722279e-05,1.6645716e-05
95,ZFP36,0.005160961,0.0014156017,37.312332,7.4632707,2.6449306,0.8584221006770769,96.184685,1,1,3.7939146e-05,8.021717e-06
96,CDC14A,0.0051338524,0.0029113814,4.832078,3.3750746,2.5627286,0.6369615988687525,59.712822,1,1,0.00060251117,0.00028060816
97,KLRC1,0.0050870324,0.0010766287,111.726494,8.993388,2.6456354,0.8704334248349819,98.645195,1,1,9.636188e-06,2.11235e-06
98,ARAP2,0.0049872473,0.005559927,1.4522322,1.7332758,2.0819302,0.4046202566771038,32.202198,1,1,0.0038285383,0.0016722494
99,GCNT1,0.004972075,0.0018592607,13.501057,4.8880906,2.63802,0.7567120455496033,80.880394,1,1,0.00013771214,6.278816e-05
100,SLC2A3,0.004943274,0.003092447,3.9456043,4.114411,2.5707119,0.7341206739752499,71.21774,1,1,0.00078377005,0.00017854222
101,CCDC88C,0.00492107,0.0018128704,14.097335,5.490573,2.6396468,0.805857823522695,86.528145,1,1,0.00012859657,4.0321676e-05
102,MAP3K8,0.00479166,0.0028336204,4.4249177,4.224176,2.57825,0.7667909254786784,72.75179,1,1,0.000640378,0.00015161347
103,TXK,0.004718867,0.001691153,15.286318,6.7320776,2.6401293,0.8594544435019889,93.82206,1,1,0.00011063171,1.5908268e-05
104,HLA-A,0.0047162645,0.002512576,5.534288,3.9668498,2.61478,0.6676370177243667,69.07657,1,1,0.0004540016,0.00016068605
105,RPL18,0.0047055595,0.002502236,5.557057,3.11406,2.6268969,0.49834244365049307,55.294872,1,1,0.00045028073,0.00028900322
106,RPS27A,0.0045925574,0.0018668075,10.706135,4.0230308,2.6407807,0.6232527686067444,69.90216,1,1,0.00017436792,0.000114827584
107,PDGFD,0.00456093,0.0015670425,17.366596,6.073857,2.6407876,0.8387164130343931,90.586586,1,1,9.0233036e-05,2.3263006e-05
108,ADGRE5,0.0045607067,0.0012328759,39.416668,6.8831635,2.645017,0.8446496596383719,94.40195,1,1,3.1277934e-05,1.0444232e-05
109,BTG1,0.004544,0.0018778258,10.2438345,3.9255202,2.640219,0.6101135729580445,68.46131,1,1,0.00018331269,0.00012358213
110,TGFBR3,0.004534377,0.0025559417,4.894697,3.7360528,2.5674121,0.7059513870445462,65.559494,1,1,0.00052218576,0.00019181686
111,STK17A,0.004396345,0.0027604233,3.9166842,4.070197,2.5651352,0.7488479739142104,70.58548,1,1,0.0007047857,0.00016433273
112,ST3GAL1,0.0043487204,0.0021472953,6.57769,4.460881,2.6175902,0.7506734012198255,75.88048,1,1,0.00032645118,9.7506214e-05
113,IKZF1,0.004331623,0.0030797992,3.0814931,4.426649,2.5074468,0.8134245349129698,75.44356,1,1,0.0009994502,0.00014320819
114,RHOH,0.0043302993,0.002464729,4.7944875,5.0033603,2.5884397,0.8279799323898496,82.08558,1,1,0.00051407545,7.684348e-05
115,KLF2,0.004277625,0.0016586584,12.183512,6.1812954,2.6372163,0.8484882206592002,91.20271,1,1,0.0001361395,2.2855971e-05
116,MPZL3,0.0042026807,0.0011041826,43.97678,7.9902577,2.6450932,0.8671370113259891,97.3209,1,1,2.510821e-05,4.342338e-06
117,ZBTB20,0.0041831452,0.008465746,0.639065,-0.0995153,-0.17664367,0.09469755561898574,11.764853,5,0,0.013247081,0.0090703145
118,INPP4B,0.004131845,0.0061489455,0.9580714,1.8625209,1.5289694,0.5149533540870184,34.18842,2,0,0.006418045,0.0016909313
119,ACAP1,0.004124299,0.0010205946,55.88745,8.220698,2.645336,0.8679075464821926,97.70735,1,1,1.8261506e-05,3.421084e-06
120,CCND3,0.0040378994,0.0029740345,2.8873112,3.1337368,2.4528134,0.6482452944376615,55.631775,1,1,0.0010300359,0.00033884193
121,ELF1,0.0039602625,0.0030391058,2.680694,2.6974208,2.513941,0.4987791331863787,48.095913,1,1,0.001133701,0.00046853404
122,PCAT1,0.0038822058,0.0022348228,4.6810865,3.8779137,2.577824,0.7195286323995618,67.744514,1,1,0.0004774153,0.0001520108
123,CST7,0.0038668646,0.0009532086,56.782307,8.537012,2.6453538,0.8700733876844957,98.1504,1,1,1.6786971e-05,2.566104e-06
124,PLEKHA2,0.003853316,0.0022667947,4.47338,3.5407982,2.589156,0.6391523213939201,62.442772,1,1,0.0005067296,0.00019477155
125,ITGAL,0.0038424016,0.0016981224,8.609339,5.7966275,2.6282082,0.8446135968969943,88.81527,1,1,0.00019724181,3.054983e-05
126,TGFBR2,0.0038259097,0.0030246885,2.5427163,3.158998,2.3084729,0.7098536162768072,56.063526,1,1,0.00118955,0.00033863154
127,LINC01619,0.003596695,0.001730007,6.9965167,4.7299633,2.622134,0.7726939887394744,79.1279,1,1,0.0002472668,6.519082e-05
