de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1363,CTXND1,-0.6988636309780896,1.0,1.0,-0.0,-0.0,NS,0.0,0.6988636309780896,0.0,9.851485148514852,-9.851485148514852,-0.3303071047196355,0,0,0
1364,CTSH,-0.5078491525232912,1.0,1.0,-0.0,-0.0,NS,0.0,0.5078491525232912,0.0,7.079207920792078,-7.079207920792078,-0.27628705757133526,0,0,0
1365,TRIL,-0.1264768430435,1.0,1.0,-0.0,-0.0,NS,0.0,0.1264768430435,0.0,1.782178217821782,-1.782178217821782,-0.13462798654728111,0,0,0
1366,TRHDE-AS1,-0.2587183938856792,1.0,1.0,-0.0,-0.0,NS,0.0,0.2587183938856792,0.0,3.8118811881188117,-3.8118811881188117,-0.19902967539067662,0,0,0
1367,TRHDE,-0.7205927533559975,1.0,1.0,-0.0,-0.0,NS,0.0,0.7205927533559975,0.0,9.950495049504951,-9.950495049504951,-0.33212296648136386,0,0,0
1368,ENPP1,-0.0996561432640902,1.0,1.0,-0.0,-0.0,NS,0.0,0.0996561432640902,0.0,1.4356435643564358,-1.4356435643564358,-0.12068177689263879,0,0,0
1369,ENOSF1,0.28173192933368396,0.6287786228309415,1.0,0.20150223182929922,-0.0,NS,1.9036280162237373,1.6218960868900534,25.0,22.524752475247524,2.4752475247524757,0.09309468505895692,0,0,0
1370,ENKUR,-0.20271691072718925,1.0,1.0,-0.0,-0.0,NS,0.0,0.20271691072718925,0.0,2.821782178217822,-2.821782178217822,-0.17045504122376842,0,0,0
1371,ENHO,-0.3679059554297527,1.0,1.0,-0.0,-0.0,NS,0.0,0.3679059554297527,0.0,5.247524752475248,-5.247524752475248,-0.23519419750323137,0,0,0
1372,TRIM71,-0.08297772764895789,1.0,1.0,-0.0,-0.0,NS,0.0,0.08297772764895789,0.0,1.188118811881188,-1.188118811881188,-0.10958400890452119,0,0,0
1373,TRIM59,-0.25046101358007217,1.0,1.0,-0.0,-0.0,NS,0.49174115596448437,0.7422021695445565,6.25,9.950495049504951,-3.7004950495049513,-0.11183807436316824,0,0,0
1374,TRIM47,-0.1059599142438306,1.0,1.0,-0.0,-0.0,NS,0.0,0.1059599142438306,0.0,1.4851485148514851,-1.4851485148514851,-0.12281012671943689,0,0,0
1375,GPT,-0.07748508876195478,1.0,1.0,-0.0,-0.0,NS,0.0,0.07748508876195478,0.0,1.0396039603960396,-1.0396039603960396,-0.10253125389943518,0,0,0
1376,TRIB1,-0.05438371555705741,1.0,1.0,-0.0,-0.0,NS,0.0,0.05438371555705741,0.0,0.8415841584158417,-0.8415841584158417,-0.09224425509009941,0,0,0
1377,TSPAN11,-0.4120412534309379,1.0,1.0,-0.0,-0.0,NS,0.0,0.4120412534309379,0.0,5.99009900990099,-5.99009900990099,-0.25244107884574735,0,0,0
1378,TSHZ2,0.13572086691715446,1.0,1.0,-0.0,-0.0,NS,0.6290056374972306,0.49328477058007614,6.25,6.485148514851486,-0.23514851485148558,0.07185346905045248,0,0,0
1379,TRPV3,-0.1194927019001773,1.0,1.0,-0.0,-0.0,NS,0.0,0.1194927019001773,0.0,1.6831683168316833,-1.6831683168316833,-0.13074110382410772,0,0,0
1380,TRPC3,-0.338340062715623,1.0,1.0,-0.0,-0.0,NS,0.0,0.338340062715623,0.0,4.851485148514851,-4.851485148514851,-0.2253258976656334,0,0,0
1381,TRIP6,-0.10253020730305572,1.0,1.0,-0.0,-0.0,NS,0.0,0.10253020730305572,0.0,1.4851485148514851,-1.4851485148514851,-0.12283695881373538,0,0,0
1382,DSCC1,-0.07218993022452783,1.0,1.0,-0.0,-0.0,NS,0.0,0.07218993022452783,0.0,1.0396039603960396,-1.0396039603960396,-0.10250989184673236,0,0,0
1383,DPYSL3,-0.6872490420730499,1.0,1.0,-0.0,-0.0,NS,0.0,0.6872490420730499,0.0,9.653465346534654,-9.653465346534654,-0.3266427427336898,0,0,0
1384,EDA2R,-0.052195240901617306,1.0,1.0,-0.0,-0.0,NS,0.0,0.052195240901617306,0.0,0.7425742574257426,-0.7425742574257426,-0.08631038100752253,0,0,0
1385,KLF5,-0.12741896361258132,1.0,1.0,-0.0,-0.0,NS,0.0,0.12741896361258132,0.0,1.782178217821782,-1.782178217821782,-0.13468811294638705,0,0,0
1386,KIAA1755,-0.6744394756319224,1.0,1.0,-0.0,-0.0,NS,0.0,0.6744394756319224,0.0,9.356435643564357,-9.356435643564357,-0.32071631774066633,0,0,0
1387,KIAA0040,0.5175378084727228,1.0,1.0,-0.0,-0.0,NS,0.5458916987474125,0.02835389027468974,6.25,0.39603960396039606,5.853960396039604,1.0669618791702242,0,0,0
1388,KDM7A,0.22498777966647343,0.7194858512839732,1.0,0.14297774206054348,-0.0,NS,1.4665463392062374,1.241558559539764,18.75,17.17821782178218,1.5717821782178198,0.0820493032597176,0,0,0
1389,KCTD19,-0.08648026828533742,1.0,1.0,-0.0,-0.0,NS,0.0,0.08648026828533742,0.0,1.188118811881188,-1.188118811881188,-0.10955826225853872,0,0,0
1390,KCTD15,-0.18878458261455794,1.0,1.0,-0.0,-0.0,NS,0.0,0.18878458261455794,0.0,2.722772277227723,-2.722772277227723,-0.16720727833415364,0,0,0
1391,KCNS3,-0.3550355900074327,1.0,1.0,-0.0,-0.0,NS,0.0,0.3550355900074327,0.0,5.0495049504950495,-5.0495049504950495,-0.23039789130552224,0,0,0
1392,KLK6,-0.2211235614339681,1.0,1.0,-0.0,-0.0,NS,0.0,0.2211235614339681,0.0,3.1683168316831685,-3.1683168316831685,-0.18080111791850942,0,0,0
