de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1970,CDHR3,-0.8107282117156424,1.0040441696164347e-10,3.610889746211929e-10,9.99824718141536,9.442385771983801,DOWN,0.06225316122381314,0.8729813729394555,1.015228426395939,11.571254567600487,-10.556026141204548,-0.36970435984800654,1,0,1
1971,MYO1E,-0.8519611023180317,2.42736488020439e-10,8.601055590249597e-10,9.614864935844206,9.065448245397377,DOWN,0.15130414520456434,1.003265247522596,2.284263959390863,13.276492082825822,-10.992228123434959,-0.3619009258274341,1,0,1
1972,TMEM98,-0.8182313728300907,3.538497839929503e-11,1.3006532807211163e-10,10.451181065173033,9.885838459270751,DOWN,0.08322631657857267,0.9014576894086634,1.2690355329949239,12.48477466504263,-11.215739132047707,-0.3758780500030002,1,0,1
1973,BCL2L1,-0.9857544774771777,1.7252583497348038e-09,5.882180042796615e-09,8.763145862061378,8.23046168666397,DOWN,0.7696937456554563,1.755448223132634,11.421319796954315,23.995127892813642,-12.573808095859327,-0.331507951214436,1,0,1
1974,MIR646HG,-1.1365201336996849,6.475487682058613e-09,2.1905360674463903e-08,8.18872751842025,7.659449591714754,DOWN,1.3079240686000106,2.4444442022996955,17.766497461928935,28.928136419001216,-11.161638957072281,-0.30880411038078287,1,0,1
1975,LPIN1,-0.9234865183856398,1.0315690284797094e-10,3.7037262796991226e-10,9.986501705466125,9.431361116916893,DOWN,2.297546159095313,3.221032677480953,33.756345177664976,42.50913520097443,-8.752790023309451,-0.2517142708805801,1,0,1
1976,TENM4,-0.9859986943089325,2.9704597917488507e-10,1.0474015389472739e-09,9.527176321873318,8.979886792325102,DOWN,2.437436422478965,3.4234351167878976,34.51776649746193,43.90986601705237,-9.392099519590445,-0.2595523751891298,1,0,1
1977,LGR4,-0.9980335469198873,3.7362968827193853e-10,1.3131627842674463e-09,9.427558622430125,8.881681433905166,DOWN,1.923255462793762,2.9212890097136492,28.17258883248731,38.30694275274056,-10.13435392025325,-0.2764843333125967,1,0,1
1978,STOX1,-0.9675648968374232,1.1833307170698162e-10,4.2345636404233913e-10,9.92689386185899,9.373191335822074,DOWN,0.37447359795825774,1.342038494795681,5.583756345177665,18.087697929354444,-12.50394158417678,-0.36344159229891154,1,0,1
1979,ATP5ME,-1.009407025333246,2.8619863858944193e-10,1.010799433191096e-09,9.543332436454996,8.995335010284027,DOWN,0.600039896695283,1.609446922028529,8.883248730964468,21.92448233861145,-13.041233607646983,-0.3521242572576523,1,0,1
1980,LINC02055,-1.0599432834460207,6.968644556888604e-10,2.4216878757084797e-09,9.15685168656615,8.615881832535935,DOWN,0.26425481552680674,1.3241980989728275,3.5532994923857872,14.738124238733253,-11.184824746347466,-0.3583197627269616,1,0,1
1981,PALM,-1.0470864389493972,3.9464513557240264e-10,1.3825351432269446e-09,9.403793245974246,8.859323820373676,DOWN,0.9575690340838559,2.004655473033253,14.467005076142131,26.9183922046285,-12.451387128486369,-0.33224217281104157,1,0,1
1982,CNOT6L,-0.9809943626938087,7.434264443258422e-11,2.700533979807799e-10,10.12876199473272,9.568550353783573,DOWN,2.309058618080748,3.290052980774557,33.50253807106599,43.17904993909866,-9.67651186803267,-0.2651231139219539,1,0,1
1983,NAT8L,-1.0581180869717475,3.7890086952827596e-10,1.3295306037742585e-09,9.421474398074443,8.8763016614183,DOWN,1.1531619806656508,2.2112800676373983,17.00507614213198,29.537149817295983,-12.532073675164003,-0.3227318612075112,1,0,1
1984,GPR37,-0.8842904657897601,5.694821538566556e-12,2.159244944132503e-11,11.24451988107218,10.665698088628643,DOWN,0.0688592480336298,0.9531497138233899,1.015228426395939,12.850182704019488,-11.834954277623549,-0.3912754529862919,1,0,1
1985,ABCA8,-0.8606256714629769,2.4086886768205946e-12,9.27902310554553e-12,11.618219328966463,11.03249774384614,DOWN,0.018931755208473455,0.8795574266714503,0.25380710659898476,11.875761266747869,-11.621954160148885,-0.3970578049699265,1,0,1
1986,OLMALINC,-1.011997523393623,9.30926841223978e-11,3.364702189064962e-10,10.031084447591319,9.473053369291247,DOWN,0.499809753677474,1.5118072770710969,7.614213197969544,20.523751522533495,-12.90953832456395,-0.362477540681035,1,0,1
1987,RHOA,-1.0607573081180652,2.2915085264225374e-10,8.132976983122612e-10,9.639878522459618,9.089750456781001,DOWN,1.0106664129028273,2.0714237210208926,15.228426395939088,28.01461632155907,-12.786189925619983,-0.33413239138938894,1,0,1
1988,ASPA,-0.874510842877003,2.441058057422337e-12,9.387017219039715e-12,11.612421891325003,11.027472385486965,DOWN,0.015417624879171006,0.889928467756174,0.25380710659898476,11.814859926918391,-11.561052820319407,-0.3980100356935366,1,0,1
1989,MSI2,-0.41069314397179735,1.7520326087171696e-25,9.578663125941092e-25,24.756457815032014,24.018695100268143,DOWN,5.624968408395932,6.0356615523677295,75.63451776649747,72.95980511571256,2.6747126507849117,-0.11311261314879233,1,0,1
1990,CAPN3,-0.945208246074987,8.401836564412018e-12,3.168985394068296e-11,11.075625770770458,10.499079762479047,DOWN,0.17794286308028673,1.1231511091552737,2.7918781725888326,15.347137637028013,-12.55525946443918,-0.39020927468948746,1,0,1
